user_id,age,gender,income,browsing_time,cart_items,purchase_frequency,discount_usage,avg_spending,preferred_category,late_night_activity,impulsive_clicks,buying_mood
U01289,31.034279247948973,Male,51520.61,19.26,3,11.62,74.89,131.89,Groceries,24.27,1,Budget Conscious
U01290,20.731133033827316,Female,56168.09,14.69,0,8.42,74.76,169.19,Groceries,0.0,1,Budget Conscious
U01291,45.882732048511045,Female,44812.82,17.06,7,5.38,60.91,88.27,Groceries,0.92,2,Budget Conscious
U01292,33.51934021011231,Male,69486.12,47.94,1,3.09,31.43,77.38,Fashion,23.95,2,Window Shopper
U01293,26.115646703086888,Female,40361.02,13.11,9,11.09,83.72,89.7,Home,15.77,2,Budget Conscious
U01294,25.664400525957017,Male,109578.56,19.7,6,7.12,11.53,380.74,Luxury,25.9,3,Luxury Shopper
U01295,20.8430007431362,Male,114105.34,27.94,6,8.01,2.69,505.15,Luxury,17.17,1,Luxury Shopper
U01296,43.52065756385829,Female,123635.64,28.6,6,10.14,24.27,607.33,Luxury,13.58,4,Luxury Shopper
U01297,27.78501928723147,Female,21254.45,37.78,15,7.11,47.74,227.35,Fashion,63.23,6,Impulsive Buyer
U01298,24.689721536711573,Female,41509.96,10.57,7,4.3,22.51,200.81,Electronics,79.89,7,Impulsive Buyer
U01299,26.697700378200427,Female,63628.25,47.41,1,3.56,33.44,102.25,Fashion,22.32,1,Window Shopper
U01300,38.82728757972221,Female,120662.92,19.21,7,7.35,2.2,386.37,Luxury,32.11,7,Luxury Shopper
U01301,31.47434408312111,Male,103991.79,14.68,5,10.7,8.52,658.13,Luxury,12.58,5,Luxury Shopper
U01302,39.60411071644593,Female,56940.73,23.95,1,4.34,80.99,106.24,Home,18.26,3,Budget Conscious
U01303,20.798216076061248,Male,70058.78,33.13,0,3.3,24.8,37.1,Fashion,27.66,1,Window Shopper
U01304,31.553661405255887,Male,120778.53,10.43,5,6.47,23.37,437.44,Electronics,27.0,0,Luxury Shopper
U01305,41.57961613268028,Female,67810.41,12.02,8,5.87,46.5,202.56,Beauty,73.54,16,Emotional Buyer
U01306,41.704591304617075,Female,40662.2,22.76,5,5.36,40.18,176.18,Beauty,68.69,7,Emotional Buyer
U01307,37.68597195067436,Female,60084.39,23.95,3,11.96,79.42,111.05,Groceries,21.66,2,Budget Conscious
U01308,27.65904514808565,Male,75463.19,34.74,4,4.35,0.0,87.77,Fashion,13.12,1,Window Shopper
U01309,29.489641794373338,Female,49374.53,21.28,11,5.38,53.45,249.0,Electronics,89.17,12,Impulsive Buyer
U01310,42.09423949265084,Male,43056.09,25.03,9,2.04,32.08,193.81,Beauty,72.83,13,Emotional Buyer
U01311,35.28101188212513,Male,97349.92,12.94,7,10.07,5.64,357.48,Luxury,28.05,8,Luxury Shopper
U01312,34.96983851705247,Male,39492.26,31.75,8,4.56,48.88,302.53,Fashion,73.39,10,Emotional Buyer
U01313,33.747073374742776,Non-binary,40108.9,20.23,2,8.31,96.41,150.26,Groceries,13.81,3,Budget Conscious
U01314,33.227231755474655,Male,53717.42,48.47,14,4.42,23.79,145.08,Fashion,71.67,19,Impulsive Buyer
U01315,34.95824956727697,Male,44752.13,43.06,5,4.42,25.29,43.01,Fashion,69.66,8,Window Shopper
U01316,24.26580159319407,Male,68654.68,48.35,3,2.33,10.78,44.57,Fashion,27.68,3,Window Shopper
U01317,19.375352450427595,Male,41512.32,24.63,1,11.02,58.59,96.95,Groceries,17.18,4,Budget Conscious
U01318,24.955257591451655,Male,45354.02,35.14,5,0.26,37.22,101.31,Fashion,94.6,11,Impulsive Buyer
U01319,22.643898476565596,Non-binary,48339.63,63.01,4,4.8,26.57,80.84,Fashion,27.49,1,Window Shopper
U01320,49.96536768371358,Male,80666.94,43.03,5,3.61,31.61,275.23,Beauty,80.91,9,Emotional Buyer
U01321,38.36563920446687,Male,50006.12,25.91,4,7.8,81.82,155.87,Groceries,3.34,3,Budget Conscious
U01322,44.94364421278634,Male,39395.99,16.43,5,8.65,72.26,102.41,Groceries,12.26,3,Budget Conscious
U01323,32.77159739351899,Male,35943.46,25.86,7,4.07,52.72,175.85,Electronics,76.24,13,Impulsive Buyer
U01324,18.864065528281834,Female,74150.54,53.35,1,0.92,11.96,15.0,Beauty,24.21,2,Window Shopper
U01325,48.75101310632925,Male,131330.39,18.95,8,10.96,15.57,593.15,Luxury,29.2,5,Luxury Shopper
U01326,28.003954213715712,Male,79632.09,27.63,7,6.13,40.35,262.15,Fashion,80.36,6,Emotional Buyer
U01327,51.03147888293519,Non-binary,135499.35,13.88,8,10.66,12.2,594.32,Luxury,32.13,5,Luxury Shopper
U01328,42.12964159691898,Female,29670.83,27.46,4,8.34,84.47,145.56,Groceries,15.55,1,Budget Conscious
U01329,50.31994242013724,Male,113634.99,27.03,3,7.59,5.17,511.95,Luxury,32.71,1,Luxury Shopper
U01330,28.754648476753093,Male,54399.04,29.44,9,3.31,40.77,219.93,Electronics,29.94,10,Impulsive Buyer
U01331,22.90385209667745,Non-binary,72420.49,40.93,0,0.96,28.28,108.66,Beauty,44.5,0,Window Shopper
U01332,20.769605246063293,Male,59771.66,12.87,3,12.03,89.83,120.6,Groceries,14.05,3,Budget Conscious
U01333,50.864165506410494,Male,47836.7,11.6,5,8.1,91.45,96.4,Home,9.9,0,Budget Conscious
U01334,50.33405043636699,Male,52631.9,20.27,6,3.73,39.95,81.12,Beauty,82.58,12,Emotional Buyer
U01335,24.53285634012026,Female,65760.41,23.46,9,2.2,36.04,216.65,Fashion,98.63,3,Emotional Buyer
U01336,24.41551315182002,Non-binary,66916.8,27.58,3,3.81,0.82,145.78,Fashion,81.63,6,Emotional Buyer
U01337,18.0,Female,57175.18,27.96,6,8.72,62.77,87.84,Fashion,88.42,12,Impulsive Buyer
U01338,21.637890741626638,Male,28254.75,17.23,4,11.28,78.26,88.01,Groceries,21.29,4,Budget Conscious
U01339,48.9315375869536,Male,60939.81,24.83,10,5.36,31.84,251.92,Beauty,77.31,11,Emotional Buyer
U01340,26.362916547936347,Female,132390.51,10.1,3,9.55,26.21,380.24,Luxury,27.11,3,Luxury Shopper
U01341,43.33562420990148,Female,66056.45,36.43,6,6.87,42.91,182.19,Fashion,68.13,13,Impulsive Buyer
U01342,37.03507918013056,Female,39337.59,32.4,5,5.75,61.26,155.13,Beauty,81.91,7,Emotional Buyer
U01343,18.0,Male,51228.34,25.87,2,6.95,48.31,128.94,Groceries,2.21,1,Budget Conscious
U01344,40.41547177364332,Male,57920.25,11.09,9,8.99,69.13,143.17,Groceries,18.93,2,Budget Conscious
U01345,36.535173498958436,Female,75686.38,36.1,2,5.75,60.86,208.98,Fashion,68.62,12,Emotional Buyer
U01346,41.20851317730316,Male,35002.69,26.8,3,9.02,87.39,41.64,Home,25.04,4,Budget Conscious
U01347,36.38601055651074,Female,42615.9,25.7,5,9.87,76.2,126.8,Groceries,18.8,2,Budget Conscious
U01348,32.16402733947188,Male,156872.02,15.69,1,5.4,13.73,515.26,Electronics,27.38,5,Luxury Shopper
U01349,28.087417256176728,Female,46241.05,34.37,4,7.29,46.83,79.77,Groceries,22.44,4,Budget Conscious
U01350,20.383864986733947,Female,49393.31,26.56,9,6.84,33.01,136.82,Electronics,52.84,17,Impulsive Buyer
U01351,43.29295005934577,Female,70165.93,39.99,1,5.81,20.78,38.36,Fashion,51.68,0,Budget Conscious
U01352,25.85417389752301,Male,37954.44,33.28,4,6.5,61.82,169.73,Fashion,82.11,6,Emotional Buyer
U01353,31.7140191428413,Female,112384.39,4.81,3,7.05,9.08,373.19,Electronics,24.98,3,Luxury Shopper
U01354,51.96560113714152,Male,98854.79,19.92,2,8.19,0.0,368.5,Electronics,26.0,2,Luxury Shopper
U01355,24.675856527913997,Male,50745.36,26.47,6,6.31,29.54,267.06,Beauty,97.75,10,Emotional Buyer
U01356,31.339104674261403,Female,35861.38,38.65,6,4.69,29.93,188.43,Electronics,64.58,8,Impulsive Buyer
U01357,44.901675485351326,Female,56572.81,19.73,2,11.41,80.27,111.01,Groceries,4.77,1,Budget Conscious
U01358,35.90768534036843,Female,50306.78,16.07,8,8.53,87.62,48.28,Home,12.94,2,Budget Conscious
U01359,26.15780185653215,Male,55359.4,50.4,1,2.6,23.86,45.83,Beauty,25.77,0,Window Shopper
U01360,32.89557080974346,Female,43967.9,46.45,2,2.6,37.64,207.44,Fashion,80.89,15,Impulsive Buyer
U01361,33.68531365459766,Non-binary,96767.76,40.05,3,1.69,45.47,89.83,Fashion,33.45,4,Window Shopper
U01362,44.749368884947735,Female,124025.43,16.94,5,10.33,17.02,458.6,Luxury,32.57,5,Luxury Shopper
U01363,20.315845842178668,Female,31280.15,26.73,5,9.98,77.16,82.38,Groceries,28.19,5,Budget Conscious
U01364,33.08304614799344,Female,50390.36,29.18,11,5.13,60.4,240.4,Fashion,64.01,6,Impulsive Buyer
U01365,47.303436119902265,Female,44405.72,27.38,4,8.63,79.79,145.45,Home,15.04,2,Budget Conscious
U01366,37.319264521467346,Male,67344.33,16.33,2,11.18,66.16,170.94,Groceries,14.81,2,Budget Conscious
U01367,41.372454500821,Male,98373.65,10.16,5,8.93,8.95,376.24,Luxury,15.03,3,Luxury Shopper
U01368,22.002058322504723,Female,55440.52,18.49,5,7.92,34.59,238.94,Fashion,55.14,11,Impulsive Buyer
U01369,30.821498144404018,Male,55988.75,18.88,10,2.94,38.09,234.24,Electronics,70.75,16,Impulsive Buyer
U01370,42.10042688805166,Male,122727.96,13.22,6,8.86,24.08,561.27,Luxury,27.99,7,Luxury Shopper
U01371,20.614809832154485,Non-binary,76287.51,35.23,9,1.26,61.71,261.19,Fashion,81.86,12,Impulsive Buyer
U01372,24.58826068677702,Non-binary,52831.09,34.74,5,1.24,21.91,106.56,Beauty,73.96,13,Emotional Buyer
U01373,43.70398307791466,Male,34991.74,7.2,1,8.76,86.08,58.25,Home,13.8,2,Budget Conscious
U01374,24.680517468103535,Male,50443.55,51.52,1,1.1,10.17,84.68,Beauty,29.56,2,Window Shopper
U01375,30.527602955815393,Male,71067.66,18.97,9,4.0,67.6,283.77,Fashion,72.48,4,Emotional Buyer
U01376,26.71121361549222,Male,61077.26,19.2,7,7.21,27.96,176.72,Electronics,100.0,17,Impulsive Buyer
U01377,26.372449326944334,Male,58922.81,36.36,1,2.93,44.44,116.66,Beauty,41.23,6,Window Shopper
U01378,29.814713307411704,Female,68781.09,23.4,4,3.41,30.26,248.97,Beauty,95.09,6,Emotional Buyer
U01379,22.47355516483045,Male,82383.84,47.52,3,1.09,20.72,106.45,Fashion,24.06,4,Window Shopper
U01380,38.90039858958058,Non-binary,39817.45,5.14,1,6.34,74.86,108.5,Home,17.12,4,Budget Conscious
U01381,56.998596456005366,Female,44387.93,20.78,4,8.86,69.33,122.48,Groceries,17.37,5,Budget Conscious
U01382,25.833472157015287,Male,38751.58,38.73,8,6.92,43.78,349.28,Fashion,82.0,10,Impulsive Buyer
U01383,28.47225707032353,Non-binary,43465.08,33.43,2,8.06,89.46,107.92,Groceries,36.24,3,Budget Conscious
U01384,18.0,Female,37988.69,27.17,2,2.05,45.77,250.76,Beauty,94.76,4,Emotional Buyer
U01385,45.371295095008925,Male,45592.67,8.74,5,2.47,69.87,190.68,Fashion,80.47,7,Emotional Buyer
U01386,25.13673454081404,Male,58971.72,23.36,8,6.08,34.51,140.63,Fashion,75.37,15,Impulsive Buyer
U01387,37.6748117809982,Non-binary,60093.01,31.93,3,4.44,30.97,65.56,Fashion,56.1,2,Window Shopper
U01388,42.191484741049464,Female,109575.96,16.66,9,8.99,3.61,415.74,Luxury,19.26,7,Luxury Shopper
U01389,25.81860877246328,Female,37838.57,34.02,8,5.47,51.41,236.8,Fashion,86.63,7,Emotional Buyer
U01390,32.83159978700705,Male,62153.87,39.2,9,7.77,32.58,154.09,Fashion,74.19,17,Impulsive Buyer
U01391,46.009867050401745,Female,63869.33,27.16,7,6.36,25.22,221.09,Beauty,73.62,3,Emotional Buyer
U01392,26.450257654842872,Female,71577.74,9.46,8,2.4,62.25,197.81,Fashion,93.08,6,Emotional Buyer
U01393,36.71929767580607,Female,47325.89,33.06,5,6.71,20.01,264.61,Electronics,63.98,11,Impulsive Buyer
U01394,27.63573045114456,Female,68473.45,21.56,8,4.34,37.58,249.87,Fashion,65.45,7,Impulsive Buyer
U01395,32.148066436073655,Male,58927.6,37.39,8,5.01,42.6,214.16,Fashion,82.95,14,Emotional Buyer
U01396,32.5710633496681,Male,47562.46,23.28,7,2.06,33.28,211.23,Electronics,71.27,10,Impulsive Buyer
U01397,35.26088213171609,Male,61613.39,12.01,2,13.32,70.82,121.64,Home,18.5,2,Budget Conscious
U01398,36.47047527580745,Male,65631.0,23.07,7,7.4,37.83,338.99,Beauty,100.0,10,Emotional Buyer
U01399,42.27040994662717,Female,31480.66,11.24,6,10.47,97.29,41.75,Home,3.2,2,Budget Conscious
U01400,33.15991561314676,Female,105963.2,13.64,3,7.09,7.85,453.28,Luxury,27.16,3,Luxury Shopper
U01401,29.058206228639122,Female,26837.39,19.97,4,6.13,97.56,80.18,Home,12.3,3,Budget Conscious
U01402,29.674193936327708,Female,35559.89,21.78,11,5.9,68.21,236.69,Fashion,77.48,16,Impulsive Buyer
U01403,38.241818270781835,Female,87364.4,32.29,7,6.45,71.07,154.05,Beauty,66.3,8,Emotional Buyer
U01404,48.061138597225465,Female,118917.2,15.84,3,12.77,10.24,366.08,Luxury,28.42,3,Luxury Shopper
U01405,25.370556419175028,Female,59394.91,48.32,6,5.11,50.66,79.19,Electronics,89.34,5,Window Shopper
U01406,41.19412984024516,Female,139653.6,28.81,5,6.78,33.77,604.5,Luxury,22.82,4,Luxury Shopper
U01407,32.277677468435,Male,67931.12,27.59,12,0.2,0.0,259.61,Fashion,80.22,9,Emotional Buyer
U01408,26.463888317864903,Male,57912.0,28.69,15,4.76,25.8,311.27,Electronics,87.56,14,Impulsive Buyer
U01409,36.594241229618376,Non-binary,76956.93,16.14,5,8.4,57.9,226.99,Fashion,90.02,8,Emotional Buyer
U01410,30.106596319815086,Male,67696.98,50.71,2,3.32,41.44,117.39,Beauty,5.92,4,Window Shopper
U01411,35.413257168852454,Male,33117.92,24.52,4,5.44,28.71,178.6,Beauty,83.46,6,Emotional Buyer
U01412,30.98189496971844,Female,65545.94,22.54,15,0.58,40.22,137.57,Beauty,72.61,18,Emotional Buyer
U01413,22.923764559549827,Male,70175.78,21.76,5,2.9,41.64,140.88,Beauty,72.49,16,Emotional Buyer
U01414,26.598821468416446,Female,34174.33,32.71,6,5.35,34.55,223.18,Fashion,91.22,7,Impulsive Buyer
U01415,26.785118360189667,Female,50398.44,33.65,2,4.54,42.86,202.55,Electronics,57.16,18,Impulsive Buyer
U01416,22.594335568297684,Female,53445.17,43.25,1,3.12,34.08,71.59,Beauty,43.56,3,Window Shopper
U01417,43.99950560720023,Female,38202.32,30.56,3,7.44,78.32,124.2,Groceries,26.46,6,Budget Conscious
U01418,18.0,Female,52595.07,28.62,5,6.96,81.31,144.02,Home,11.35,4,Budget Conscious
U01419,26.406902310254846,Male,49886.21,29.09,5,4.9,41.87,189.96,Beauty,90.56,11,Emotional Buyer
U01420,33.5644719532307,Male,53036.97,41.76,4,3.06,46.48,267.11,Fashion,80.4,5,Emotional Buyer
U01421,26.954389516987796,Male,65013.98,60.98,3,3.47,11.15,73.86,Fashion,38.68,1,Window Shopper
U01422,35.06085695529817,Male,32777.03,22.75,1,11.51,97.95,61.46,Groceries,39.3,2,Budget Conscious
U01423,31.795484544931412,Male,40957.6,27.35,2,11.35,74.27,173.75,Groceries,12.72,2,Budget Conscious
U01424,31.13444933887889,Female,141220.9,18.66,0,9.37,23.11,428.42,Luxury,14.38,3,Luxury Shopper
U01425,46.16437468086832,Male,136688.28,21.27,4,7.27,14.25,569.92,Luxury,26.07,3,Luxury Shopper
U01426,35.45701271196006,Male,133761.78,14.09,6,8.48,24.59,557.66,Luxury,28.81,3,Luxury Shopper
U01427,22.59447297103577,Female,63053.69,27.86,5,1.76,37.55,265.99,Fashion,57.2,20,Impulsive Buyer
U01428,31.706231882126612,Female,41194.33,20.37,15,2.91,53.24,66.02,Electronics,71.41,19,Impulsive Buyer
U01429,37.89723746865942,Non-binary,65541.53,48.21,3,3.22,26.16,48.07,Beauty,13.99,2,Window Shopper
U01430,34.19738815867234,Male,42910.67,27.51,2,8.54,98.4,128.66,Groceries,17.5,4,Budget Conscious
U01431,43.59398165631982,Male,38135.41,23.73,10,4.13,34.96,150.32,Beauty,92.63,6,Emotional Buyer
U01432,26.704326016747768,Male,34052.47,13.79,7,9.44,100.0,95.41,Groceries,21.27,6,Budget Conscious
U01433,29.309972760774098,Female,61366.46,36.23,9,7.16,28.35,232.95,Fashion,62.44,12,Impulsive Buyer
U01434,18.0,Male,47728.39,39.58,2,9.34,33.62,112.31,Fashion,77.39,16,Impulsive Buyer
U01435,19.4445388559001,Female,64367.9,26.5,5,4.24,30.03,219.9,Electronics,74.14,15,Impulsive Buyer
U01436,35.41986441145359,Female,51398.46,16.83,5,4.07,50.83,276.79,Beauty,97.33,13,Emotional Buyer
U01437,45.449757087569026,Male,124276.69,10.44,9,6.54,16.67,443.22,Luxury,37.23,2,Luxury Shopper
U01438,47.53347044753718,Female,30821.77,25.77,4,9.04,71.83,160.23,Groceries,32.05,4,Budget Conscious
U01439,25.796616396906554,Male,58187.93,33.01,3,2.93,35.47,175.74,Beauty,85.46,11,Emotional Buyer
U01440,45.03002629877282,Female,64211.61,18.59,8,4.21,36.93,202.93,Fashion,90.05,11,Emotional Buyer
U01441,42.32663355957534,Male,76795.88,18.89,5,10.3,20.48,417.38,Luxury,44.64,4,Luxury Shopper
U01442,32.528682105120474,Male,59109.47,22.3,10,4.84,39.8,209.24,Electronics,61.93,14,Impulsive Buyer
U01443,22.241068994898523,Male,34688.07,37.03,14,2.74,15.52,215.87,Fashion,77.72,9,Impulsive Buyer
U01444,29.170504136221755,Male,40836.56,38.04,9,5.76,36.65,137.29,Electronics,82.37,11,Impulsive Buyer
U01445,33.65484624014504,Non-binary,27319.68,41.78,3,8.11,41.65,179.31,Fashion,84.45,14,Impulsive Buyer
U01446,30.845159184262428,Male,38307.19,12.09,3,11.84,92.62,92.29,Groceries,0.0,1,Budget Conscious
U01447,33.160375180489176,Male,56256.24,26.76,2,6.53,52.7,167.4,Beauty,100.0,10,Emotional Buyer
U01448,37.37086027900865,Male,52087.47,16.26,1,9.53,94.13,125.71,Groceries,15.39,2,Budget Conscious
U01449,35.573760989095994,Female,38654.96,32.61,3,10.15,82.86,113.6,Home,21.2,0,Budget Conscious
U01450,19.4358465166678,Female,66116.65,32.91,9,1.71,55.71,224.66,Electronics,54.25,14,Impulsive Buyer
U01451,19.709857157963064,Female,61060.46,43.23,2,3.86,8.27,112.95,Fashion,55.75,3,Window Shopper
U01452,39.08983550759782,Female,43206.35,20.49,5,7.99,78.02,60.06,Home,28.33,3,Budget Conscious
U01453,41.054269555036726,Female,49155.3,29.6,11,2.67,29.02,236.38,Beauty,90.03,12,Emotional Buyer
U01454,23.182554121392734,Female,77040.0,24.88,7,2.64,56.46,268.09,Beauty,77.39,8,Emotional Buyer
U01455,48.921019134994964,Male,120962.29,36.56,6,12.28,9.85,391.53,Luxury,32.62,5,Luxury Shopper
U01456,23.49801913221148,Female,36142.98,38.3,8,6.03,34.17,241.03,Electronics,73.7,4,Impulsive Buyer
U01457,44.845213524502405,Male,73625.15,15.88,6,10.91,12.66,477.88,Luxury,29.75,10,Luxury Shopper
U01458,49.369477877573225,Female,43639.62,31.12,4,7.22,70.02,128.92,Home,4.07,2,Budget Conscious
U01459,28.97576976772372,Male,36392.19,23.27,9,3.26,34.96,183.63,Beauty,88.44,8,Emotional Buyer
U01460,34.03606749934028,Female,80756.55,22.08,5,9.65,0.0,421.79,Luxury,40.07,4,Luxury Shopper
U01461,29.825783505839,Male,98527.21,47.79,0,2.51,32.66,135.03,Beauty,14.13,5,Window Shopper
U01462,35.63232257699208,Female,50750.49,24.45,4,11.42,72.06,129.27,Home,4.18,4,Budget Conscious
U01463,37.64956660012532,Male,57138.82,29.37,11,6.33,27.9,280.83,Electronics,77.13,11,Impulsive Buyer
U01464,44.85726021238365,Female,109372.72,13.83,5,7.31,14.37,444.6,Electronics,24.43,2,Luxury Shopper
U01465,28.68715258395709,Non-binary,52940.0,52.15,4,2.96,1.59,81.18,Fashion,15.39,4,Window Shopper
U01466,24.054546576231218,Female,80629.74,32.82,1,2.46,44.82,113.09,Fashion,15.83,2,Window Shopper
U01467,41.95407514542835,Male,54118.93,11.22,8,13.34,75.48,171.41,Home,22.61,4,Budget Conscious
U01468,41.926563419604655,Female,129539.06,2.0,8,15.57,14.08,479.91,Luxury,21.53,3,Luxury Shopper
U01469,31.893530658907032,Male,67023.7,56.72,0,3.79,24.28,107.55,Fashion,23.83,2,Window Shopper
U01470,28.562804258180563,Male,63689.76,24.39,14,6.06,37.03,210.95,Electronics,98.06,11,Impulsive Buyer
U01471,38.97123508218805,Female,59309.64,17.11,3,3.14,39.69,252.4,Fashion,82.56,13,Emotional Buyer
U01472,24.920010724288765,Female,48382.18,22.76,6,8.4,22.37,142.28,Electronics,75.18,11,Impulsive Buyer
U01473,22.76156512170854,Female,43627.7,21.38,9,7.45,55.18,191.35,Electronics,71.01,14,Impulsive Buyer
U01474,35.078472046372916,Female,42698.1,4.04,6,12.87,100.0,105.11,Home,29.65,5,Budget Conscious
U01475,33.369356578604425,Non-binary,49152.24,27.92,0,13.09,68.95,91.96,Groceries,21.65,3,Budget Conscious
U01476,30.98339191848446,Female,40323.63,19.91,6,9.69,74.75,128.89,Groceries,24.23,1,Budget Conscious
U01477,40.618954496011426,Female,49478.48,20.03,4,6.56,77.32,205.72,Home,1.23,1,Budget Conscious
U01478,22.851475477899893,Non-binary,62705.71,35.91,7,2.47,42.39,249.28,Beauty,75.29,6,Emotional Buyer
U01479,46.02519854704694,Female,46940.64,24.64,7,8.12,68.13,138.83,Groceries,11.8,3,Budget Conscious
U01480,38.145951526166165,Female,62400.45,21.17,4,12.79,85.3,152.93,Home,20.94,1,Budget Conscious
U01481,27.631038319737073,Male,41319.92,26.76,1,4.47,85.74,146.79,Groceries,9.68,2,Budget Conscious
U01482,25.880173294142843,Male,49122.0,19.25,9,4.67,42.52,335.33,Fashion,83.27,11,Impulsive Buyer
U01483,32.244816867449636,Male,37587.46,17.19,4,12.58,93.31,96.99,Groceries,0.34,3,Budget Conscious
U01484,45.78477802158359,Male,114094.57,15.25,2,5.13,0.14,316.22,Luxury,19.39,4,Window Shopper
U01485,30.042145503304862,Non-binary,67820.13,50.55,1,5.19,46.55,91.71,Beauty,29.74,3,Window Shopper
U01486,22.08397576519848,Female,73801.05,34.13,9,4.89,57.54,300.6,Fashion,76.52,9,Impulsive Buyer
U01487,32.80536521450276,Non-binary,60201.84,25.09,9,1.78,39.53,151.34,Beauty,70.8,2,Emotional Buyer
U01488,19.287726542377236,Male,30543.57,26.94,3,8.42,83.63,189.92,Groceries,19.32,4,Budget Conscious
U01489,36.62157984770258,Male,46060.95,34.13,5,4.1,58.72,231.98,Fashion,93.74,13,Emotional Buyer
U01490,34.06941394598018,Female,28951.93,20.24,7,14.37,72.37,128.36,Home,27.58,3,Budget Conscious
U01491,33.74961455743319,Female,82384.61,25.49,5,4.49,51.11,21.05,Electronics,70.84,6,Impulsive Buyer
U01492,22.961093647193195,Male,37407.98,28.69,6,5.49,48.99,180.08,Beauty,75.81,6,Emotional Buyer
U01493,20.40694621406421,Male,83186.19,32.99,0,3.3,56.24,76.19,Fashion,48.58,2,Window Shopper
U01494,36.075022868378475,Male,40005.59,48.48,0,2.9,26.11,74.51,Beauty,52.07,2,Window Shopper
U01495,34.72724660638224,Male,42615.72,22.69,2,9.97,66.59,113.9,Groceries,4.96,3,Budget Conscious
U01496,31.942691305615455,Male,72775.15,57.39,2,3.93,25.02,88.92,Beauty,24.05,2,Window Shopper
U01497,20.33412256311855,Female,76099.45,36.15,7,3.36,46.65,83.4,Beauty,87.08,3,Emotional Buyer
U01498,29.53571471748914,Female,57788.86,57.44,0,3.95,61.21,84.64,Fashion,0.0,3,Window Shopper
U01499,50.120962054177156,Female,155613.91,31.81,2,10.26,13.15,470.45,Luxury,17.61,3,Luxury Shopper
U01500,26.93100081054688,Female,62390.71,41.77,1,2.44,12.24,82.41,Beauty,31.4,2,Window Shopper
U01501,34.73294131736238,Female,52696.13,46.68,2,2.0,1.18,55.8,Beauty,24.55,2,Window Shopper
U01502,38.87627588522518,Male,38859.57,26.5,5,2.12,57.05,181.9,Beauty,79.68,7,Emotional Buyer
U01503,37.085148000214154,Male,128756.02,23.51,3,8.59,13.15,508.78,Luxury,25.08,6,Luxury Shopper
U01504,50.01802496318022,Male,50788.66,28.67,5,11.37,77.5,180.41,Groceries,16.8,4,Budget Conscious
U01505,53.706719434152205,Female,35805.33,25.01,4,3.65,46.66,93.38,Fashion,89.28,2,Emotional Buyer
U01506,45.733282587320275,Male,50912.03,13.17,6,14.99,78.95,72.43,Groceries,13.76,3,Budget Conscious
U01507,41.56286663205111,Male,37892.96,28.6,2,0.96,52.22,99.69,Beauty,38.11,3,Window Shopper
U01508,24.519833267564014,Male,53617.23,11.88,5,8.53,87.6,94.75,Groceries,18.55,1,Budget Conscious
U01509,44.27756367801749,Male,118659.05,25.88,3,9.13,0.0,483.03,Luxury,36.2,5,Luxury Shopper
U01510,33.40215709523983,Male,36835.61,46.88,1,4.9,39.42,85.88,Fashion,26.03,1,Window Shopper
U01511,21.43298491564365,Male,68392.67,27.21,5,3.11,20.11,202.93,Fashion,96.43,14,Impulsive Buyer
U01512,35.315880052759105,Male,59850.73,14.87,7,5.89,35.61,231.01,Electronics,78.49,10,Impulsive Buyer
U01513,36.822286875831836,Male,43511.23,31.5,3,8.51,82.3,143.35,Groceries,17.25,3,Budget Conscious
U01514,37.298928628031156,Female,67366.48,52.05,1,1.49,0.0,88.75,Fashion,14.07,3,Window Shopper
U01515,34.28671976646609,Female,62494.85,21.51,7,3.18,31.37,162.43,Fashion,70.68,4,Emotional Buyer
U01516,24.437018145687563,Female,140248.24,14.87,3,10.2,20.72,551.29,Luxury,11.44,0,Luxury Shopper
U01517,23.571878545580233,Male,39347.25,35.55,10,5.36,36.51,172.67,Fashion,81.73,15,Impulsive Buyer
U01518,35.48469761061159,Male,57170.5,22.06,9,5.52,55.55,221.9,Beauty,88.93,8,Emotional Buyer
U01519,20.382885297511244,Male,62477.87,18.67,4,4.02,31.7,136.14,Electronics,98.96,14,Impulsive Buyer
U01520,30.62509893956301,Female,52873.94,40.26,4,3.31,45.44,193.8,Fashion,67.9,9,Impulsive Buyer
U01521,41.9736107762673,Female,144693.43,4.93,4,7.49,12.08,447.99,Luxury,19.32,3,Luxury Shopper
U01522,36.34375714369903,Male,49265.51,16.19,5,8.91,98.34,150.98,Groceries,16.15,4,Budget Conscious
U01523,28.633128868780002,Female,71893.42,31.87,2,2.21,19.45,253.2,Beauty,89.01,11,Emotional Buyer
U01524,28.129526303933527,Male,55479.48,52.31,3,3.79,9.68,77.65,Beauty,19.81,1,Window Shopper
U01525,40.48905196527828,Female,62998.96,45.33,4,2.38,40.2,15.0,Beauty,49.48,2,Emotional Buyer
U01526,18.0,Male,57017.9,19.29,10,5.62,38.75,215.6,Electronics,88.71,12,Impulsive Buyer
U01527,40.85641660647898,Male,133303.15,12.25,5,9.56,27.91,434.33,Electronics,29.67,3,Luxury Shopper
U01528,32.78611705092604,Male,40383.41,21.86,2,6.76,77.85,106.79,Groceries,24.24,4,Budget Conscious
U01529,31.16927179163993,Female,54260.24,32.3,5,4.66,24.51,116.19,Electronics,80.7,15,Impulsive Buyer
